日期,測站,測項,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2017/12/05,新竹,WS_HR,4,3.9,3.4,3.3,3,3.2,3.1,3.3,3.5,4,4,3.8,3.8,3.3,3.8,3.8,3.5,3.3,2.9,3.3,3.9,3.6,3.8,3.8
2017/12/06,新竹,AMB_TEMP,16,16,16,16,16,16,16,16,17,18,19,18,18,18,18,17,17,17,17,17,17,17,17,17
2017/12/06,新竹,CH4,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.9,1.8,1.8
2017/12/06,新竹,CO,0.2,0.24,0.23,0.25,0.24,0.26,0.3,0.37,0.44,0.41,0.36,0.4,0.38,0.38,0.37,0.35,0.39,0.45,0.59,0.58,0.58,0.61,0.5,0.4
2017/12/06,新竹,NMHC,0.05,0.05,0.05,0.06,0.06,0.08,0.08,0.09,0.12,0.14,0.13,0.18,0.17,0.15,0.16,0.18,0.21,0.21,0.26,0.27,0.26,0.25,0.23,0.17
2017/12/06,新竹,NO,-0.7,0,-0.1,0.1,0.1,0,0,0.6,1.5,3.1,2.9,2.7,4.4,2.9,2.1,1.8,1.5,1.7,2.6,3,5.5,4.7,1.6,0.7
2017/12/06,新竹,NO2,6,2.8,2.9,3.2,3.6,5.1,7.8,12,16,14,11,15,18,16,17,19,22,28,34,35,34,32,28,23
2017/12/06,新竹,NOx,5.3,2.8,2.8,3.4,3.7,5.1,7.8,13,17,17,14,18,23,19,19,21,24,30,36,38,39,36,30,24
2017/12/06,新竹,O3,46,45,42,41,41,37,34,29,26,29,32,28,26,27,26,23,20,14,8.6,5.9,3.7,4.4,9.2,15
2017/12/06,新竹,PM10,42,37,34,32,32,30,29,32,36,40,44,41,36,33,36,32,29,30,27,29,35,32,29,30
2017/12/06,新竹,PM2.5,18,16,13,14,16,13,11,16,15,11,14,16,18,18,16,17,16,15,15,16,22,20,15,11
2017/12/06,新竹,RAINFALL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,0.2,NR,0.2,0.2
2017/12/06,新竹,RH,63,62,64,64,66,68,68,67,68,64,63,64,66,67,70,73,74,75,76,79,82,84,84,85
2017/12/06,新竹,SO2,1.7,2.5,2.6,2.7,2.8,2.9,2.8,3.2,2.9,2.9,2.9,3.3,4.1,3.1,2.9,3.5,2.7,4.9,5.1,7,6,4.1,4.2,4.1
2017/12/06,新竹,THC,1.8,1.8,1.9,1.9,1.9,1.9,1.9,1.9,1.9,2,1.9,2,2,1.9,1.9,2,2,2,2.1,2.1,2.1,2.1,2.1,2
2017/12/06,新竹,WD_HR,67,67,66,70,66,66,69,62,62,58,58,52,60,58,59,66,61,63,63,62,67,62,67,55
2017/12/06,新竹,WIND_DIREC,64,66,56,72,63,66,70,65,73,54,46,55,64,43,72,63,66,67,59,57,60,59,62,62
2017/12/06,新竹,WIND_SPEED,4.1,4.8,4.8,4,3.8,4.2,4.2,3.4,3.7,3.5,3.7,3,3.3,3,3.2,2.6,3.2,2.8,2,1.4,1.3,2.4,2.2,2
2017/12/06,新竹,WS_HR,3.9,3.6,3.5,3.8,3.3,3,3.2,3.1,2.4,2.7,2.7,2.8,2.7,2.5,2.5,2.2,2.3,2.4,1.5,1.4,1.3,1.8,2,1.7
2017/12/07,新竹,AMB_TEMP,17,17,17,17,17,17,17,17,18,18,19,19,18,17,17,17,17,17,17,17,17,17,17,17
2017/12/07,新竹,CH4,1.8,1.8,1.8,1.8,1.9,1.8,1.8,1.9,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8
2017/12/07,新竹,CO,0.28,0.28,0.27,0.22,0.23,0.23,0.25,0.42,0.48,0.47,0.35,0.33,0.3,0.26,0.26,0.28,0.29,0.35,0.37,0.31,0.27,0.28,0.26,0.2
2017/12/07,新竹,NMHC,0.09,0.15,0.12,0.09,0.09,0.12,0.09,0.18,0.17,0.17,0.16,0.13,0.13,0.13,0.11,0.12,0.16,0.17,0.16,0.12,0.08,0.12,0.08,0.07
2017/12/07,新竹,NO,0.4,-0.2,-0.2,-0.4,-0.3,-0.4,-0.3,1,3.7,6,3.8,2,1.1,0.8,1.1,1,1.2,0.9,1,0.7,0.5,0.4,0.3,0.1
2017/12/07,新竹,NO2,14,18,19,12,12,13,13,23,26,27,21,17,15,13,13,18,19,21,23,16,13,16,15,9.6
2017/12/07,新竹,NOx,14,18,19,11,12,12,13,24,29,33,24,19,16,14,14,19,20,22,24,17,13,16,15,9.7
2017/12/07,新竹,O3,24,21,21,24,22,27,25,17,16,15,23,27,29,31,31,26,24,22,21,29,32,29,32,38
2017/12/07,新竹,PM10,22,20,19,17,18,13,10,14,17,23,28,28,30,21,12,18,14,16,22,19,19,20,19,18
2017/12/07,新竹,PM2.5,8,10,13,11,8,8,9,7,8,16,15,8,7,10,8,8,8,8,8,8,7,8,10,5
2017/12/07,新竹,RAINFALL,NR,0.2,0.2,0.2,NR,0.4,NR,NR,NR,NR,NR,NR,0.2,1.2,0.2,0.6,NR,NR,0.4,NR,NR,NR,0.6,1.4
2017/12/07,新竹,RH,86,87,87,88,89,88,88,87,84,82,82,82,85,89,89,89,89,89,88,88,86,86,86,86
2017/12/07,新竹,SO2,2.6,3.5,2.9,2.3,2.1,2.9,2.8,2.8,3.9,3.9,3.3,2.3,1.7,1.5,0.9,1.2,1.6,2.7,3.1,1.2,1.4,2,1.6,1.7
2017/12/07,新竹,THC,1.9,2,2,1.9,1.9,2,1.9,2,2,2,2,1.9,1.9,1.9,1.9,1.9,1.9,2,2,1.9,1.9,1.9,1.9,1.9
2017/12/07,新竹,WD_HR,51,46,55,59,56,48,47,40,59,50,60,57,44,55,55,55,43,44,49,61,57,51,48,50
2017/12/07,新竹,WIND_DIREC,46,52,63,58,43,59,39,55,70,44,61,55,48,66,49,47,52,44,55,70,60,71,39,46
2017/12/07,新竹,WIND_SPEED,2.3,2,2.5,1.6,2.6,2.3,2.5,2,1.1,2.9,2.6,2.4,2.8,3.8,2.2,2.9,3.1,2.7,2.6,3.6,2.8,2.2,3.4,4.6
2017/12/07,新竹,WS_HR,1.8,1.9,1.9,1.4,1.7,1.9,2,1.8,1.4,1.7,2,1.9,1.8,2.8,1.9,2.6,2.5,2.6,2.2,2.3,2.5,2.3,2.5,2.2
2017/12/08,新竹,AMB_TEMP,16,15,15,14,14,14,15,14,15,15,15,15,15,15,15,15,15,15,15,15,15,14,14,14
2017/12/08,新竹,CH4,1.8,1.8,1.8,1.8,1.8,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8
2017/12/08,新竹,CO,0.19,0.16,0.17,0.23,0.23,0.27,0.38,0.55,0.53,0.56,0.63,0.63,0.57,0.49,0.42,0.39,0.4,0.44,0.43,0.39,0.4,0.4,0.35,0.32
2017/12/08,新竹,NMHC,0.08,0.06,0.06,0.07,0.06,0.06,0.09,0.16,0.14,0.16,0.16,0.17,0.16,0.14,0.12,0.12,0.12,0.12,0.12,0.12,0.14,0.11,0.08,0.07
2017/12/08,新竹,NO,0,-0.2,-0.3,-0.3,-0.3,-0.2,0.2,1.1,1.3,1.5,1.7,1.4,1,0.7,0.2,0.3,0.4,0.3,0.6,0.3,0.4,0.4,0.2,0.1
2017/12/08,新竹,NO2,7.2,5.3,5.2,6.5,6.7,8,14,22,18,20,21,18,16,16,15,15,16,16,18,17,16,19,15,13
2017/12/08,新竹,NOx,7.2,5.1,4.9,6.2,6.4,7.9,14,23,19,21,22,20,17,17,15,15,16,17,18,17,17,19,15,13
2017/12/08,新竹,O3,41,43,41,41,39,36,30,22,31,30,35,42,45,45,46,45,43,39,34,36,35,32,36,39
2017/12/08,新竹,PM10,21,20,18,23,27,32,42,62,77,82,97,113,113,102,83,65,57,49,48,50,49,42,44,44
2017/12/08,新竹,PM2.5,6,9,9,14,16,18,26,41,45,41,52,63,64,52,39,28,23,22,22,22,19,18,19,16
2017/12/08,新竹,RAINFALL,0.8,1.2,2.2,0.4,0.6,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
2017/12/08,新竹,RH,88,87,90,84,81,81,80,79,68,65,64,64,64,65,65,65,66,66,65,61,60,68,74,75
2017/12/08,新竹,SO2,2.2,0.8,0.4,0.6,1.1,1.2,2.6,2.5,1.8,2.6,3.1,3.2,3,2.4,1.8,2.1,1.8,1.6,1.7,1.7,2.2,2.6,1.7,1.9
2017/12/08,新竹,THC,1.9,1.8,1.9,1.9,1.9,1.9,2,2,2,2,2,2.1,2,2,2,1.9,1.9,1.9,1.9,1.9,2,1.9,1.9,1.9
2017/12/08,新竹,WD_HR,46,55,61,56,63,66,65,68,68,67,57,52,50,52,54,50,51,55,61,62,70,68,69,69
2017/12/08,新竹,WIND_DIREC,43,63,63,65,66,60,71,72,66,66,60,44,45,53,56,48,50,56,69,59,71,70,68,72
2017/12/08,新竹,WIND_SPEED,3.9,2.9,2.6,2.7,2.7,3.6,4.5,4.2,3.7,4.5,5.8,5.7,4.8,4.2,4.9,5.2,4.7,4.3,3.8,3.9,3.9,4.9,4.8,4.2
2017/12/08,新竹,WS_HR,3.1,2.4,2.2,2.8,2.1,2.7,3.5,3.5,3,3.8,4.1,4.3,4.5,3.7,3.7,4.1,4,3.5,3.3,3.2,3.3,4,4,3.8
2017/12/09,新竹,AMB_TEMP,14,14,14,14,14,14,14,14,14,14,14,15,15,15,15,16,16,16,16,15,15,15,15,14
2017/12/09,新竹,CH4,1.8,1.8,1.9,1.9,1.8,1.8,1.8,1.8,1.8,1.8,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,2,2.2,2.3,2.1,2
2017/12/09,新竹,CO,0.29,0.3,0.37,0.31,0.26,0.23,0.24,0.3,0.37,0.38,0.4,0.42,0.43,0.53,0.49,0.59,0.56,0.52,0.71,0.84,1.38,1.49,0.92,0.79
2017/12/09,新竹,NMHC,0.07,0.09,0.12,0.12,0.09,0.07,0.07,0.09,0.12,0.15,0.18,0.17,0.16,0.2,0.2,0.26,0.26,0.21,0.29,0.31,0.56,0.58,0.34,0.35
2017/12/09,新竹,NO,0.1,-0.2,-0.2,-0.3,-0.4,-0.3,-0.5,0,0.6,1.6,2.5,4.8,6.4,11,12,17,13,6.5,15,22,54,67,33,28
2017/12/09,新竹,NO2,11,10,14,12,9,7.9,7.2,12,17,22,23,25,27,31,30,33,33,32,33,30,30,30,25,17
2017/12/09,新竹,NOx,11,9.9,14,12,8.6,7.6,6.7,12,17,24,26,30,33,42,42,50,46,38,48,52,85,97,58,45
2017/12/09,新竹,O3,40,37,29,32,32,35,36,31,26,21,17,14,12,5.7,6.4,3.3,5.2,6.7,1,0.5,0.8,0.5,0.2,0.2
2017/12/09,新竹,PM10,42,43,42,41,37,34,31,31,31,26,23,26,27,28,25,23,24,27,32,35,40,42,37,30
2017/12/09,新竹,PM2.5,19,23,24,20,16,15,11,16,17,17,17,14,15,17,17,15,14,12,13,15,20,26,20,16
2017/12/09,新竹,RAINFALL,NR,NR,NR,NR,NR,NR,0.2,0.2,0.4,0.4,0.6,0.2,0.2,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
2017/12/09,新竹,RH,75,76,76,76,79,78,77,79,83,84,88,90,90,91,89,87,87,86,86,88,89,90,91,91
2017/12/09,新竹,SO2,1.8,2.8,3.1,2.6,2.6,2.2,1.6,1.6,1.6,1.9,2.2,2.9,3.2,1.7,2.2,3.1,3.2,3.3,2.3,2.1,3,3.4,2.2,1.7
2017/12/09,新竹,THC,1.9,1.9,2,2,1.9,1.9,1.9,1.9,2,2,2,2,2,2.1,2.1,2.2,2.2,2.1,2.2,2.3,2.8,2.9,2.4,2.4
2017/12/09,新竹,WD_HR,66,64,64,53,61,64,62,51,45,44,48,54,66,90,84,78,64,67,66,349,182,184,176,90
2017/12/09,新竹,WIND_DIREC,58,69,51,48,56,63,53,50,30,46,47,66,53,87,141,60,64,73,38,294,180,178,179,91
2017/12/09,新竹,WIND_SPEED,3.2,3.5,3.5,4.2,3.6,4.8,2.8,3.5,2,2.6,2.1,2.4,1.1,1.5,0.9,0.9,1.7,1,1,0.6,1.2,0.7,0.8,0.6
2017/12/09,新竹,WS_HR,3.3,2.7,2.7,2.7,2.8,3.3,2.8,2.6,1.9,1.4,1.8,1.7,1.1,0.7,1,0.8,1.1,1.2,0.9,0.5,0.6,0.7,0.4,0.7
2017/12/10,新竹,AMB_TEMP,14,13,13,13,13,13,12,13,15,18,19,20,20,20,20,21,19,18,18,18,18,18,18,18
2017/12/10,新竹,CH4,2,2,2,2,2,2.1,2,2,1.9,1.9,1.9,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.9,1.9,1.8,1.8,1.8,1.8
2017/12/10,新竹,CO,0.63,0.55,0.5,0.41,0.35,0.37,0.4,0.49,0.58,0.5,0.4,0.36,0.3,0.33,0.35,0.41,0.4,0.5,0.48,0.42,0.36,0.36,0.33,0.3
2017/12/10,新竹,NMHC,0.26,0.18,0.29,0.27,0.23,0.23,0.18,0.23,0.28,0.15,0.15,0.12,0.09,0.09,0.12,0.14,0.14,0.17,0.17,0.13,0.1,0.09,0.09,0.07
2017/12/10,新竹,NO,18,13,10,6.5,2.8,6.2,9.9,13,16,14,5.6,2.7,1.3,1.2,1.5,1.6,0.9,0.9,0.9,1,0.7,0.5,0.5,0.5
2017/12/10,新竹,NO2,16,14,15,14,13,14,14,15,18,16,13,12,8.6,8.2,10,14,15,22,22,19,15,14,12,11
2017/12/10,新竹,NOx,35,27,25,20,15,21,23,28,34,30,18,15,9.9,9.4,12,16,16,22,23,20,16,15,12,11
2017/12/10,新竹,O3,0.2,0.4,0.2,0.6,2.5,0.6,1.3,3.2,6.5,11,26,35,43,47,50,46,45,35,34,34,36,44,47,45
2017/12/10,新竹,PM10,28,28,21,15,16,18,17,18,21,18,23,45,55,54,53,56,56,58,62,58,46,47,52,48
2017/12/10,新竹,PM2.5,16,11,6,7,8,10,8,4,8,10,10,16,19,21,26,29,28,34,38,36,32,29,29,19
2017/12/10,新竹,RAINFALL,NR,NR,NR,NR,NR,0.2,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
2017/12/10,新竹,RH,91,90,90,90,88,89,89,86,81,75,74,74,75,74,71,70,76,81,83,86,84,77,72,70
2017/12/10,新竹,SO2,1.7,1.5,1.4,1.2,1.2,1.4,1.4,1.6,1.8,2.1,3.2,3,2.6,2.6,2.7,3.2,3.5,3.3,4,2.8,2.3,2.9,2.6,2.2
2017/12/10,新竹,THC,2.3,2.2,2.3,2.3,2.3,2.3,2.2,2.2,2.2,2,2,1.9,1.9,1.9,1.9,1.9,1.9,2,2,2,1.9,1.9,1.9,1.9
2017/12/10,新竹,WD_HR,82,94,83,74,90,75,92,76,77,63,44,60,60,58,49,52,59,49,51,60,62,50,47,51
2017/12/10,新竹,WIND_DIREC,52,86,89,49,72,76,106,62,28,78,51,58,58,53,59,52,83,44,70,61,52,51,46,56
2017/12/10,新竹,WIND_SPEED,0.7,0.6,0.8,0.8,1.1,0.7,1.8,0.9,1.1,1.1,2,1.4,2.6,2.3,2.1,2.4,2.1,3.5,2.4,2.7,2.5,4,3.9,2.6
2017/12/10,新竹,WS_HR,0.6,0.5,0.5,0.4,0.5,0.8,0.9,0.8,1,0.9,0.9,0.9,1.5,1.7,1.8,1.9,2,2.1,2.4,2.2,2.1,3.4,3.5,2.2
2017/12/11,新竹,AMB_TEMP,18,18,18,18,17,17,17,17,18,19,19,20,20,19,19,19,18,18,18,18,18,18,18,18
2017/12/11,新竹,CH4,1.8,1.8,1.8,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8
2017/12/11,新竹,CO,0.3,0.3,0.32,0.36,0.35,0.34,0.38,0.49,0.51,0.51,0.5,0.48,0.48,0.46,0.44,0.44,0.42,0.4,0.42,0.39,0.37,0.32,0.28,0.24
2017/12/11,新竹,NMHC,0.06,0.07,0.07,0.08,0.09,0.08,0.1,0.13,0.12,0.14,0.13,0.13,0.13,0.12,0.13,0.13,0.14,0.12,0.12,0.1,0.08,0.05,0.05,0.04
2017/12/11,新竹,NO,0.3,0.1,0.3,0.4,0.2,0.3,0.6,1.8,2.6,3,2.9,2.8,2.5,2.3,2.1,1.6,1.2,0.9,0.6,0.5,0.5,0.3,0.3,0.2
2017/12/11,新竹,NO2,8.9,6.3,6.2,6.3,6.8,7.2,11,19,17,15,14,13,13,12,13,14,17,16,15,13,11,8.2,6.7,5.4
2017/12/11,新竹,NOx,9.2,6.4,6.5,6.7,7,7.5,12,21,19,18,17,16,15,14,15,15,18,17,15,13,11,8.5,7.1,5.6
2017/12/11,新竹,O3,47,48,49,46,43,41,34,26,32,37,40,42,43,45,44,46,40,38,39,41,44,46,46,45
2017/12/11,新竹,PM10,45,45,48,59,66,65,60,62,68,74,83,84,83,83,77,74,69,57,50,46,43,39,32,29
2017/12/11,新竹,PM2.5,16,19,20,19,25,30,23,21,24,28,33,33,34,38,40,37,29,24,23,19,16,15,12,11
2017/12/11,新竹,RAINFALL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
2017/12/11,新竹,RH,71,72,68,67,66,66,68,67,62,59,58,57,57,58,59,60,62,64,65,65,64,63,62,63
2017/12/11,新竹,SO2,2.3,2.2,2.5,2.6,2.9,3,3.1,3.5,4,4.2,4,4.1,4,3.7,3.5,3,4,3.1,2.3,2.1,1.9,1.7,1.5,1.6
2017/12/11,新竹,THC,1.9,1.9,1.9,1.9,2,1.9,2,2,2,2,2,2,2,2,2,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.8,1.8
2017/12/11,新竹,WD_HR,65,66,62,54,63,70,68,64,63,52,46,52,51,52,59,65,70,67,71,68,71,70,70,69
2017/12/11,新竹,WIND_DIREC,74,69,65,53,71,72,66,54,63,47,51,43,47,54,70,68,69,68,70,67,66,70,75,71
2017/12/11,新竹,WIND_SPEED,3.1,3,3.8,4.2,4,3.3,2.8,3.6,4.6,4.6,4.1,5.4,5.1,4.7,5.4,4.4,5.5,5.4,4.5,5,5.1,4.8,4.1,5
2017/12/11,新竹,WS_HR,2.4,2.3,2.7,3.1,3.3,3.2,2.7,2.6,3.7,4,4.1,4.6,4,4.3,3.8,4.2,4.1,4.3,3.8,3.8,4,4,3.7,3.9
2017/12/12,新竹,AMB_TEMP,18,18,18,18,18,18,18,17,17,17,18,17,17,18,18,18,18,17,18,18,18,17,18,18
2017/12/12,新竹,CH4,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8
2017/12/12,新竹,CO,0.2,0.19,0.19,0.18,0.18,0.21,0.25,0.37,0.41,0.42,0.36,0.36,0.32,0.29,0.27,0.31,0.35,0.4,0.43,0.36,0.31,0.29,0.24,0.22
2017/12/12,新竹,NMHC,0.04,0.03,0.04,0.04,0.04,0.05,0.08,0.08,0.11,0.15,0.16,0.18,0.15,0.13,0.12,0.18,0.17,0.17,0.19,0.15,0.11,0.1,0.07,0.06
2017/12/12,新竹,NO,0.1,0.1,0,0.2,-0.1,0,0,0.6,1.6,2.6,2.9,2.6,3.3,2.5,1.9,1.8,1.9,1.6,1,0.9,0.1,0.3,0.1,0.1
2017/12/12,新竹,NO2,5.2,2.9,3.5,3.3,3.8,5.3,10,14,17,21,19,22,20,17,14,20,22,24,23,20,13,12,9.6,6.6
2017/12/12,新竹,NOx,5.3,3,3.5,3.5,3.7,5.3,10,15,19,23,22,24,23,20,16,22,24,25,24,21,13,12,9.7,6.7
2017/12/12,新竹,O3,45,45,43,42,40,36,30,26,23,21,24,21,22,25,27,22,19,18,18,20,27,29,32,36
2017/12/12,新竹,PM10,31,25,20,21,19,21,22,21,21,21,19,19,16,14,17,18,18,19,17,18,16,13,14,12
2017/12/12,新竹,PM2.5,14,12,6,8,8,3,6,11,10,9,10,12,11,8,8,10,12,12,13,13,10,11,6,4
2017/12/12,新竹,RAINFALL,NR,NR,NR,NR,NR,NR,NR,0.2,0.2,NR,NR,0.2,NR,NR,NR,NR,NR,NR,0.2,NR,NR,NR,NR,NR
2017/12/12,新竹,RH,63,65,65,65,65,67,74,78,81,83,82,84,85,82,82,83,84,83,83,84,83,83,81,79
2017/12/12,新竹,SO2,2.1,1.9,1.9,1.7,1.7,1.9,2,1.3,1.3,2.2,3.4,1.9,3.5,3.3,2,1.9,2.2,2.2,2,2.9,2,2.3,2.7,1.8
2017/12/12,新竹,THC,1.8,1.8,1.8,1.8,1.8,1.8,1.9,1.9,1.9,2,2,2,1.9,1.9,1.9,2,2,2,2,2,1.9,1.9,1.9,1.8
2017/12/12,新竹,WD_HR,67,63,65,64,66,49,65,62,67,58,62,63,61,64,76,45,63,59,50,54,58,62,61,65
2017/12/12,新竹,WIND_DIREC,63,60,70,67,70,42,60,80,59,64,50,61,65,60,70,51,71,43,39,66,54,66,72,56
2017/12/12,新竹,WIND_SPEED,4,3.2,2.3,2.7,2.7,3,2.3,2.3,2,2.5,2.2,3.1,3.6,3.8,2.2,3.5,2.6,2.6,2.9,3.2,3.9,3.8,5.4,3.9
2017/12/12,新竹,WS_HR,3.5,2.9,2.3,2.3,2.2,2.2,2.2,2,1.7,1.8,2,2.3,2.5,2.6,2.2,2.1,2.4,2.2,2.2,2.6,3,3.1,3.6,3.4
2017/12/13,新竹,AMB_TEMP,18,18,18,18,18,19,19,19,20,20,22,21,21,21,20,20,20,19,18,18,18,17,17,17
2017/12/13,新竹,CH4,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8
2017/12/13,新竹,CO,0.2,0.21,0.2,0.23,0.23,0.25,0.26,0.36,0.38,0.35,0.3,0.28,0.29,0.27,0.29,0.28,0.29,0.33,0.32,0.28,0.27,0.27,0.25,0.22
2017/12/13,新竹,NMHC,0.05,0.04,0.03,0.04,0.05,0.07,0.06,0.08,0.1,0.12,0.1,0.08,0.08,0.08,0.11,0.11,0.11,0.11,0.09,0.06,0.06,0.06,0.06,0.03
2017/12/13,新竹,NO,0.1,0.1,0.2,0.2,0.3,0.3,0.5,1.7,2.4,2.9,3.8,2.7,2.1,2.1,2.2,1.9,1.7,0.9,0.6,0.5,0.6,0.6,0.3,0.2
2017/12/13,新竹,NO2,4.8,3.7,3.5,4.3,5.4,6.3,8.5,15,14,13,10,9.2,11,10,13,13,13,14,13,9.7,7.7,7.3,6.4,4.1
2017/12/13,新竹,NOx,4.8,3.8,3.7,4.5,5.7,6.6,8.9,17,16,16,14,12,13,12,15,15,15,14,13,10,8.3,7.9,6.7,4.3
2017/12/13,新竹,O3,37,37,36,35,32,32,29,25,29,31,29,28,13,25,28,27,27,27,30,33,34,35,37,39
2017/12/13,新竹,PM10,12,11,10,9,5,3,6,13,16,14,0,11,13,13,15,20,22,20,16,15,11,7,9,10
2017/12/13,新竹,PM2.5,8,8,6,3,1,1,1,7,8,8,-2,4,7,8,8,8,6,7,7,4,7,8,3,2
2017/12/13,新竹,RAINFALL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
2017/12/13,新竹,RH,78,79,79,79,79,80,81,79,76,73,67,69,70,69,70,71,73,77,76,75,77,77,77,75
2017/12/13,新竹,SO2,1.5,2.8,2.8,2.9,2.9,3.3,3.6,3.7,3.3,3.1,3.4,3.3,3.3,3,3.3,3.4,3.1,3.6,5,4.2,3.1,2.8,2.8,2.5
2017/12/13,新竹,THC,1.8,1.8,1.8,1.8,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.8,1.8,1.8,1.9,1.9,1.9,1.9,1.9,1.8,1.8,1.8,1.8,1.8
2017/12/13,新竹,WD_HR,67,65,59,46,47,42,63,61,66,69,64,68,65,62,62,65,61,66,66,66,65,65,67,67
2017/12/13,新竹,WIND_DIREC,72,60,59,57,42,40,66,62,66,72,65,63,64,60,55,57,53,71,63,64,59,64,71,63
2017/12/13,新竹,WIND_SPEED,4.6,3.8,2.2,2.2,1.7,2.4,2.4,3.6,4,5.2,5.3,3.9,3.7,2.9,3.9,4.6,4.9,5.4,5.7,5.8,5.3,5.1,5.7,3.9
2017/12/13,新竹,WS_HR,3.5,3.2,2.3,1.9,1.3,2.4,2.3,2.6,3,3.4,4.5,3.9,3.1,2.3,3.3,3.4,3.7,4.1,4.7,5.1,4.3,3.9,4.4,3.7
2017/12/14,新竹,AMB_TEMP,18,18,18,18,18,18,18,18,20,22,23,24,24,24,22,22,21,20,20,20,20,20,20,20
2017/12/14,新竹,CH4,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.9,1.9,1.9,1.9,1.8
2017/12/14,新竹,CO,0.22,0.19,0.18,0.17,0.18,0.18,0.21,0.42,0.45,0.32,0.33,0.31,0.31,0.32,0.35,0.34,0.38,0.45,0.55,0.55,0.61,0.52,0.44,0.33
2017/12/14,新竹,NMHC,0.03,0.02,0.02,0.03,0.04,0.05,0.06,0.1,0.12,0.09,0.11,0.12,0.11,0.12,0.14,0.12,0.16,0.16,0.17,0.2,0.26,0.24,0.15,0.12
2017/12/14,新竹,NO,0.1,0.4,0.4,0.3,0.1,0.3,0.5,2.8,5.3,3.4,3,2.8,2.3,2.1,2,2.3,1.9,1.1,1,0.6,1.1,1,0.7,0.4
2017/12/14,新竹,NO2,4,3.6,3.4,2.5,5.2,5.9,8,18,17,10,9.2,8.6,7.8,8.2,12,12,15,18,21,20,26,21,17,13
2017/12/14,新竹,NOx,4.1,4,3.8,2.9,5.3,6.2,8.5,21,22,13,12,11,10,10,14,14,17,19,22,20,28,22,18,14
2017/12/14,新竹,O3,38,37,37,38,33,31,30,21,23,32,36,39,42,39,34,32,28,24,19,20,13,19,22,26
2017/12/14,新竹,PM10,11,10,5,9,10,9,13,15,18,19,21,23,21,20,21,25,26,25,24,19,17,20,23,23
2017/12/14,新竹,PM2.5,4,3,1,2,4,6,5,8,8,7,8,5,4,6,7,8,11,13,17,17,13,11,10,12
2017/12/14,新竹,RAINFALL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
2017/12/14,新竹,RH,73,74,74,73,74,74,75,74,68,61,57,56,57,60,65,66,69,72,73,73,74,76,77,81
2017/12/14,新竹,SO2,2.6,2.1,1.9,1.7,1.7,1.8,1.4,2,3,2.2,2.2,2.3,2.5,2.7,2.5,2.4,3.4,2.5,2.6,2.3,2.7,3.2,3.4,3.4
2017/12/14,新竹,THC,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,2,2,2,2.1,2.2,2.1,2,2
2017/12/14,新竹,WD_HR,68,62,65,66,65,68,67,57,63,62,56,49,55,48,53,62,65,63,58,55,53,55,52,58
2017/12/14,新竹,WIND_DIREC,70,63,66,66,69,70,58,58,70,31,64,37,58,47,67,61,64,47,65,69,42,63,38,49
